ID_NOTA_JUAL,ID_USERS,KD_LOKASI,WAKTU_NOTA,TOTAL_JUAL_BARANG,SUB_TOTAL_JUAL,SUB_TOTAL_BELI,GROSS_PROFIT,PAJAK,GRAND_TOTAL
NTJLE43FAC148F1F,TOKOrvYu,TOKOjtqG,2025-05-19 18:51:40,6,198000,179924.80209597351,18075.197904026485,21780.0,219780.0
NTJLED8B875863C3,TOKOu8EU,TOKOk3CZ,2025-05-19 13:43:51,12,396000,359849.60419194703,36150.39580805297,43560.0,439560.0
NTJLD7B6D74F102C,TOKOu8EU,TOKOk3CZ,2025-05-19 10:22:16,25,825000,749686.6753998897,75313.3246001103,90750.0,915750.0
NTJLBE543F11C2F6,TOKOeLig,TOKOeLig,2025-05-20 20:43:32,23,920000,371474.3506158694,548525.6493841306,101200.0,1021200.0
NTJL625403FE93F8,TOKOeLig,TOKOeLig,2025-05-20 16:38:49,2,80000,32302.117444858206,47697.8825551418,8800.0,88800.0
NTJLE589EE4BD0B1,TOKOeLig,TOKOeLig,2025-05-20 19:05:57,11,440000,177661.64594672012,262338.35405327985,48400.0,488400.0
NTJL38D26D1732DB,TOKOrvYu,TOKOjtqG,2025-05-20 17:50:56,14,560000,226114.82211400743,333885.17788599257,61600.0,621600.0
NTJL8D2D43496AC0,TOKOrvYu,TOKOjtqG,2025-05-20 11:22:48,6,240000,96906.35233457462,143093.64766542538,26400.0,266400.0
NTJLD2C2768114C8,TOKOrvYu,TOKOjtqG,2025-05-20 20:20:28,6,240000,96906.35233457462,143093.64766542538,26400.0,266400.0
NTJL0E73E53CCCA3,TOKOrvYu,TOKOjtqG,2025-05-20 11:53:22,5,200000,80755.29361214551,119244.70638785449,22000.0,222000.0
NTJL8B5269858201,TOKOu8EU,TOKOk3CZ,2025-05-20 19:49:47,19,760000,306870.11572615296,453129.88427384704,83600.0,843600.0
NTJLFDC0934ED90D,TOKOu8EU,TOKOk3CZ,2025-05-20 12:52:31,13,520000,209963.76339157834,310036.23660842166,57200.0,577200.0
NTJL3E6FE53359AD,TOKOu8EU,TOKOk3CZ,2025-05-20 20:33:22,17,680000,274567.9982812948,405432.0017187052,74800.0,754800.0
NTJL858D4E98014B,TOKOeLig,TOKOeLig,2025-05-20 09:05:33,2,66000,59974.93403199117,6025.065968008828,7260.0,73260.0
NTJLC149B82D4273,TOKOeLig,TOKOeLig,2025-05-20 20:26:49,10,330000,299874.67015995586,30125.32984004414,36300.0,366300.0
NTJL2EEDCC17E121,TOKOeLig,TOKOeLig,2025-05-20 20:38:38,6,198000,179924.80209597351,18075.197904026485,21780.0,219780.0
NTJL015549773634,TOKOrvYu,TOKOjtqG,2025-05-20 13:25:42,14,462000,419824.5382239382,42175.4617760618,50820.0,512820.0
NTJL6BB419B31D33,TOKOrvYu,TOKOjtqG,2025-05-20 20:59:37,2,66000,59974.93403199117,6025.065968008828,7260.0,73260.0
NTJL514F3EA8B0E6,TOKOrvYu,TOKOjtqG,2025-05-20 17:33:24,15,495000,449812.0052399338,45187.99476006621,54450.0,549450.0
NTJL62AE66259EDC,TOKOu8EU,TOKOk3CZ,2025-05-20 11:37:12,5,165000,149937.33507997793,15062.66492002207,18150.0,183150.0
NTJL3F8F5B565F0F,TOKOu8EU,TOKOk3CZ,2025-05-20 20:55:34,1,33000,29987.467015995586,3012.532984004414,3630.0,36630.0
NTJLFB8E46788902,TOKOeLig,TOKOeLig,2025-05-21 13:20:08,30,1200000,484531.7616728731,715468.238327127,132000.0,1332000.0
NTJL3F0A9D8F21AC,TOKOeLig,TOKOeLig,2025-05-21 11:39:50,27,1080000,436078.58550558577,643921.4144944142,118800.0,1198800.0
NTJL45C90B0934AB,TOKOeLig,TOKOeLig,2025-05-21 17:38:53,9,360000,145359.52850186193,214640.47149813807,39600.0,399600.0
NTJL6B681765F8A0,TOKOeLig,TOKOeLig,2025-05-21 10:26:13,7,280000,113057.41105700372,166942.58894299628,30800.0,310800.0
NTJL9A7B42CA8658,TOKOeLig,TOKOeLig,2025-05-21 20:56:03,5,200000,80755.29361214551,119244.70638785449,22000.0,222000.0
NTJL471C4A8BC114,TOKOrvYu,TOKOjtqG,2025-05-21 12:23:26,11,440000,177661.64594672012,262338.35405327985,48400.0,488400.0
NTJLABD642035789,TOKOrvYu,TOKOjtqG,2025-05-21 16:01:11,17,680000,274567.9982812948,405432.0017187052,74800.0,754800.0
NTJL2F9F4D37AE0D,TOKOrvYu,TOKOjtqG,2025-05-21 11:38:39,24,960000,387625.4093382985,572374.5906617015,105600.0,1065600.0
NTJL608B3238AC2E,TOKOu8EU,TOKOk3CZ,2025-05-21 15:06:44,24,960000,387625.4093382985,572374.5906617015,105600.0,1065600.0
NTJLDD9B3580553F,TOKOu8EU,TOKOk3CZ,2025-05-21 17:08:44,22,880000,355323.29189344024,524676.7081065597,96800.0,976800.0
NTJL02DF71A9D242,TOKOu8EU,TOKOk3CZ,2025-05-21 14:52:45,28,1120000,452229.64422801486,667770.3557719851,123200.0,1243200.0
NTJLBF1BC248661E,TOKOeLig,TOKOeLig,2025-05-21 13:19:53,8,264000,239919.5355925994,24080.464407400606,29040.0,293040.0
NTJL95555BB5111B,TOKOeLig,TOKOeLig,2025-05-21 15:51:12,1,33000,29989.941949074924,3010.058050925076,3630.0,36630.0
NTJL98541195E2EC,TOKOeLig,TOKOeLig,2025-05-21 14:03:02,21,693000,629788.7809305734,63211.21906942665,76230.0,769230.0
NTJL2D2EC971F719,TOKOeLig,TOKOeLig,2025-05-21 10:14:04,10,330000,299899.41949074925,30100.58050925075,36300.0,366300.0
NTJL21EC5A3FCB56,TOKOeLig,TOKOeLig,2025-05-21 12:05:07,4,132000,119959.7677962997,12040.232203700303,14520.0,146520.0
NTJL554CA609FDE5,TOKOrvYu,TOKOjtqG,2025-05-21 19:01:15,16,528000,479839.0711851988,48160.92881480121,58080.0,586080.0
NTJLD175A44C9038,TOKOrvYu,TOKOjtqG,2025-05-21 11:37:38,1,33000,29989.941949074924,3010.058050925076,3630.0,36630.0
NTJL61B031FD42F5,TOKOrvYu,TOKOjtqG,2025-05-21 11:52:37,2,66000,59979.88389814985,6020.116101850152,7260.0,73260.0
NTJL2B479312F8D3,TOKOu8EU,TOKOk3CZ,2025-05-21 19:33:50,15,495000,449849.1292361239,45150.870763876126,54450.0,549450.0
NTJLA6CC7B79C6AB,TOKOu8EU,TOKOk3CZ,2025-05-21 12:25:03,9,297000,269909.47754167434,27090.522458325664,32670.0,329670.0
NTJLC1A22A9DDA17,TOKOu8EU,TOKOk3CZ,2025-05-21 08:10:59,7,231000,209929.59364352448,21070.40635647552,25410.0,256410.0
NTJL53E9B5090C37,TOKOu8EU,TOKOk3CZ,2025-05-21 19:48:38,2,66000,59979.88389814985,6020.116101850152,7260.0,73260.0
NTJLDB0F28897488,TOKOeLig,TOKOeLig,2025-05-22 19:56:34,11,440000,177661.64594672012,262338.35405327985,48400.0,488400.0
NTJL066F3A96BEDB,TOKOeLig,TOKOeLig,2025-05-22 18:33:38,13,520000,209963.76339157834,310036.23660842166,57200.0,577200.0
NTJL9D6317DDAF05,TOKOeLig,TOKOeLig,2025-05-22 14:40:26,2,80000,32302.117444858206,47697.8825551418,8800.0,88800.0
NTJLA2F720B8F112,TOKOrvYu,TOKOjtqG,2025-05-22 13:08:51,13,520000,209963.76339157834,310036.23660842166,57200.0,577200.0
NTJL46950FDA1710,TOKOrvYu,TOKOjtqG,2025-05-22 12:38:42,4,160000,64604.23488971641,95395.7651102836,17600.0,177600.0
NTJL7DA707F013F6,TOKOrvYu,TOKOjtqG,2025-05-22 13:53:04,4,160000,64604.23488971641,95395.7651102836,17600.0,177600.0
NTJL0E90214B365A,TOKOu8EU,TOKOk3CZ,2025-05-22 19:42:41,30,1200000,484531.7616728731,715468.238327127,132000.0,1332000.0
NTJLF73B31B21180,TOKOu8EU,TOKOk3CZ,2025-05-22 16:53:27,11,440000,177661.64594672012,262338.35405327985,48400.0,488400.0
NTJL4D05E1210BFC,TOKOu8EU,TOKOk3CZ,2025-05-22 14:47:38,21,840000,339172.23317101115,500827.76682898885,92400.0,932400.0
NTJL4D0BC8F6BA11,TOKOu8EU,TOKOk3CZ,2025-05-22 14:47:14,1,40000,16151.058722429103,23848.9412775709,4400.0,44400.0
NTJL60A7561E897A,TOKOu8EU,TOKOk3CZ,2025-05-22 12:30:15,15,600000,242265.88083643655,357734.1191635635,66000.0,666000.0
NTJL5C9B411737C9,TOKOeLig,TOKOeLig,2025-05-22 09:01:04,24,792000,719758.6067777982,72241.39322220185,87120.0,879120.0
NTJL159234262813,TOKOeLig,TOKOeLig,2025-05-22 15:01:45,15,495000,449849.1292361239,45150.870763876126,54450.0,549450.0
NTJL20074C2A8A34,TOKOeLig,TOKOeLig,2025-05-22 12:41:35,14,462000,419859.18728704896,42140.81271295104,50820.0,512820.0
NTJL644BEF872961,TOKOrvYu,TOKOjtqG,2025-05-22 12:26:22,9,297000,269909.47754167434,27090.522458325664,32670.0,329670.0
NTJL441A85CB322A,TOKOrvYu,TOKOjtqG,2025-05-22 18:58:24,28,924000,839718.3745740979,84281.62542590208,101640.0,1025640.0
NTJLB32D97305142,TOKOrvYu,TOKOjtqG,2025-05-22 16:24:35,10,330000,299899.41949074925,30100.58050925075,36300.0,366300.0
NTJL920731865E11,TOKOrvYu,TOKOjtqG,2025-05-22 19:40:25,2,66000,59979.88389814985,6020.116101850152,7260.0,73260.0
NTJL53DECCF1F0DD,TOKOu8EU,TOKOk3CZ,2025-05-22 10:33:15,21,693000,629788.7809305734,63211.21906942665,76230.0,769230.0
NTJL35B072E413D0,TOKOu8EU,TOKOk3CZ,2025-05-22 10:21:24,3,99000,89969.82584722477,9030.174152775231,10890.0,109890.0
NTJLDB509AFA5432,TOKOu8EU,TOKOk3CZ,2025-05-22 09:07:40,1,33000,29989.941949074924,3010.058050925076,3630.0,36630.0
NTJL06070276EF70,TOKOeLig,TOKOeLig,2025-05-23 16:44:26,28,1120000,452229.64422801486,667770.3557719851,123200.0,1243200.0
NTJL307D67826412,TOKOeLig,TOKOeLig,2025-05-23 18:47:19,25,1000000,403776.4680607276,596223.5319392724,110000.0,1110000.0
NTJL8CB5B1BB446D,TOKOeLig,TOKOeLig,2025-05-23 19:00:02,18,720000,290719.05700372386,429280.94299627614,79200.0,799200.0
NTJL31A05C0ADFD8,TOKOeLig,TOKOeLig,2025-05-23 11:31:17,10,400000,161510.58722429103,238489.41277570897,44000.0,444000.0
NTJL6FB8374301B3,TOKOrvYu,TOKOjtqG,2025-05-23 18:07:44,18,720000,290719.05700372386,429280.94299627614,79200.0,799200.0
NTJL96937F7521E2,TOKOrvYu,TOKOjtqG,2025-05-23 08:27:53,19,760000,306870.11572615296,453129.88427384704,83600.0,843600.0
NTJL68FD00E9ADC0,TOKOrvYu,TOKOjtqG,2025-05-23 14:03:35,11,440000,177661.64594672012,262338.35405327985,48400.0,488400.0
NTJL30E0D3E8D441,TOKOrvYu,TOKOjtqG,2025-05-23 17:38:45,18,720000,290719.05700372386,429280.94299627614,79200.0,799200.0
NTJL1C063A35E902,TOKOu8EU,TOKOk3CZ,2025-05-23 08:02:43,10,400000,161510.58722429103,238489.41277570897,44000.0,444000.0
NTJLD00F827425A0,TOKOu8EU,TOKOk3CZ,2025-05-23 16:27:39,29,1160000,468380.702950444,691619.2970495559,127600.0,1287600.0
NTJLB5ED26F0ECED,TOKOu8EU,TOKOk3CZ,2025-05-23 14:22:03,13,520000,209963.76339157834,310036.23660842166,57200.0,577200.0
NTJLABF057B1988C,TOKOu8EU,TOKOk3CZ,2025-05-23 10:58:56,26,1040000,419927.5267831567,620072.4732168433,114400.0,1154400.0
NTJLA81195C1CE8B,TOKOu8EU,TOKOk3CZ,2025-05-23 18:35:32,16,640000,258416.93955886565,381583.0604411344,70400.0,710400.0
NTJL15FC767FF4BC,TOKOeLig,TOKOeLig,2025-05-23 13:15:39,13,429000,389818.5862931192,39181.41370688082,47190.0,476190.0
NTJL447BC87C24CF,TOKOeLig,TOKOeLig,2025-05-23 17:06:16,30,990000,899581.3529841212,90418.64701587881,108900.0,1098900.0
NTJL5572A541D9B6,TOKOrvYu,TOKOjtqG,2025-05-23 17:32:50,24,792000,719665.082387297,72334.91761270305,87120.0,879120.0
NTJLE5B71E662352,TOKOrvYu,TOKOjtqG,2025-05-23 11:04:15,25,825000,749651.1274867677,75348.87251323229,90750.0,915750.0
NTJL4CB30563C46A,TOKOrvYu,TOKOjtqG,2025-05-23 12:06:22,2,66000,59972.09019894141,6027.909801058588,7260.0,73260.0
NTJLF19800F7DBC2,TOKOu8EU,TOKOk3CZ,2025-05-23 17:02:35,10,330000,299860.45099470706,30139.549005292938,36300.0,366300.0
NTJL7AF1CA0E82B6,TOKOu8EU,TOKOk3CZ,2025-05-23 11:16:59,15,495000,449790.6764920606,45209.32350793941,54450.0,549450.0
NTJLF5F78F048206,TOKOu8EU,TOKOk3CZ,2025-05-23 18:14:19,7,231000,209902.31569629494,21097.684303705057,25410.0,256410.0
NTJL6D816736FB67,TOKOeLig,TOKOeLig,2025-05-24 18:19:52,12,480000,193812.70466914924,286187.29533085076,52800.0,532800.0
NTJLFBF541218837,TOKOeLig,TOKOeLig,2025-05-24 16:42:55,20,800000,323021.17444858205,476978.82555141795,88000.0,888000.0
NTJLEF4924BD5D9C,TOKOeLig,TOKOeLig,2025-05-24 19:21:48,20,800000,323021.17444858205,476978.82555141795,88000.0,888000.0
NTJL6129969BB817,TOKOrvYu,TOKOjtqG,2025-05-24 18:03:31,15,600000,242265.88083643655,357734.1191635635,66000.0,666000.0
NTJL4C3A0981536F,TOKOrvYu,TOKOjtqG,2025-05-24 20:16:30,27,1080000,436078.58550558577,643921.4144944142,118800.0,1198800.0
NTJL22A47E269163,TOKOu8EU,TOKOk3CZ,2025-05-24 18:11:52,1,40000,16151.058722429103,23848.9412775709,4400.0,44400.0
NTJL3938EE29F909,TOKOu8EU,TOKOk3CZ,2025-05-24 15:23:48,11,440000,177661.64594672012,262338.35405327985,48400.0,488400.0
NTJL748FA656E183,TOKOu8EU,TOKOk3CZ,2025-05-24 12:12:51,26,1040000,419927.5267831567,620072.4732168433,114400.0,1154400.0
NTJL4EA63704F7CE,TOKOeLig,TOKOeLig,2025-05-24 10:28:25,30,990000,899581.3529841212,90418.64701587881,108900.0,1098900.0
NTJLAEC57A68A366,TOKOeLig,TOKOeLig,2025-05-24 11:30:05,18,594000,539748.8117904727,54251.18820952729,65340.0,659340.0
NTJLE39B772994A7,TOKOrvYu,TOKOjtqG,2025-05-24 10:06:15,22,726000,659692.9921883555,66307.00781164446,79860.0,805860.0
NTJL4E80777E7465,TOKOrvYu,TOKOjtqG,2025-05-24 19:55:47,24,792000,719665.082387297,72334.91761270305,87120.0,879120.0
NTJLCE55FE4D4BC9,TOKOrvYu,TOKOjtqG,2025-05-24 09:34:32,1,33000,29986.045099470706,3013.954900529294,3630.0,36630.0
NTJL15589D50CC13,TOKOrvYu,TOKOjtqG,2025-05-24 13:02:38,2,66000,59972.09019894141,6027.909801058588,7260.0,73260.0
NTJL159F81624719,TOKOu8EU,TOKOk3CZ,2025-05-24 12:04:44,3,99000,89958.13529841212,9041.864701587881,10890.0,109890.0
NTJL35D1AA8BB92B,TOKOu8EU,TOKOk3CZ,2025-05-24 09:50:03,11,363000,329846.49609417777,33153.50390582223,39930.0,402930.0
NTJL5AE38687D385,TOKOeLig,TOKOeLig,2025-05-25 13:47:49,12,480000,193812.70466914924,286187.29533085076,52800.0,532800.0
NTJL2C0B0CCD7DE0,TOKOeLig,TOKOeLig,2025-05-25 12:04:47,22,880000,355323.29189344024,524676.7081065597,96800.0,976800.0
NTJL4992F76E8D59,TOKOeLig,TOKOeLig,2025-05-25 11:56:29,17,680000,274567.9982812948,405432.0017187052,74800.0,754800.0
NTJL5B7057E6076B,TOKOeLig,TOKOeLig,2025-05-25 19:35:04,20,800000,323021.17444858205,476978.82555141795,88000.0,888000.0
NTJL3DD732E57EC3,TOKOeLig,TOKOeLig,2025-05-25 08:59:07,13,520000,209963.76339157834,310036.23660842166,57200.0,577200.0
NTJL04D64121AEA3,TOKOrvYu,TOKOjtqG,2025-05-25 15:53:43,11,440000,177661.64594672012,262338.35405327985,48400.0,488400.0
NTJLFF5313985BC8,TOKOrvYu,TOKOjtqG,2025-05-25 13:30:12,7,280000,113057.41105700372,166942.58894299628,30800.0,310800.0
NTJLAF975887BFB6,TOKOu8EU,TOKOk3CZ,2025-05-25 10:55:41,11,440000,177661.64594672012,262338.35405327985,48400.0,488400.0
NTJL12CAC2BDDBA1,TOKOu8EU,TOKOk3CZ,2025-05-25 13:06:46,23,920000,371474.3506158694,548525.6493841306,101200.0,1021200.0
NTJL80B3A0423E4B,TOKOu8EU,TOKOk3CZ,2025-05-25 19:09:28,21,840000,339172.23317101115,500827.76682898885,92400.0,932400.0
NTJLFD19B89059E1,TOKOu8EU,TOKOk3CZ,2025-05-25 18:57:22,18,720000,290719.05700372386,429280.94299627614,79200.0,799200.0
NTJLB17755C552AE,TOKOu8EU,TOKOk3CZ,2025-05-25 17:57:25,15,600000,242265.88083643655,357734.1191635635,66000.0,666000.0
NTJLEF5F51D3C8C7,TOKOeLig,TOKOeLig,2025-05-25 11:16:19,23,759000,689582.2547156096,69417.7452843904,83490.0,842490.0
NTJL70D41B1B7131,TOKOeLig,TOKOeLig,2025-05-25 19:24:40,14,462000,419745.7202616754,42254.27973832458,50820.0,512820.0
NTJL5B079FAEC634,TOKOeLig,TOKOeLig,2025-05-25 19:42:47,9,297000,269836.5344539342,27163.465546065825,32670.0,329670.0
NTJLD11239492B2E,TOKOeLig,TOKOeLig,2025-05-25 19:32:44,2,66000,59963.674323096486,6036.325676903514,7260.0,73260.0
NTJLEAF7FF2D2B96,TOKOeLig,TOKOeLig,2025-05-25 15:30:16,4,132000,119927.34864619297,12072.651353807028,14520.0,146520.0
NTJLE0E265F0BB0C,TOKOrvYu,TOKOjtqG,2025-05-25 13:18:02,1,33000,29981.837161548243,3018.162838451757,3630.0,36630.0
NTJLFAC6626E4066,TOKOrvYu,TOKOjtqG,2025-05-25 18:55:21,21,693000,629618.5803925131,63381.419607486925,76230.0,769230.0
NTJL8CFD5ECE9E0C,TOKOu8EU,TOKOk3CZ,2025-05-25 19:53:34,15,495000,449727.5574232236,45272.442576776375,54450.0,549450.0
NTJLB3BDCEC3D72C,TOKOu8EU,TOKOk3CZ,2025-05-25 20:16:10,29,957000,869473.277684899,87526.72231510095,105270.0,1062270.0
NTJL6EC509EA40E9,TOKOeLig,TOKOeLig,2025-05-26 20:27:04,17,680000,274567.9982812948,405432.0017187052,74800.0,754800.0
NTJLA6F3A0D7422F,TOKOeLig,TOKOeLig,2025-05-26 08:26:37,9,360000,145359.52850186193,214640.47149813807,39600.0,399600.0
NTJLBDEAEB59DC50,TOKOeLig,TOKOeLig,2025-05-26 15:16:29,15,600000,242265.88083643655,357734.1191635635,66000.0,666000.0
NTJL847BE46797CF,TOKOeLig,TOKOeLig,2025-05-26 16:54:02,27,1080000,436078.58550558577,643921.4144944142,118800.0,1198800.0
NTJL10BCE1B1337F,TOKOeLig,TOKOeLig,2025-05-26 09:58:45,25,1000000,403776.4680607276,596223.5319392724,110000.0,1110000.0
NTJL706FDE4AEEC6,TOKOrvYu,TOKOjtqG,2025-05-26 20:39:20,7,280000,113057.41105700372,166942.58894299628,30800.0,310800.0
NTJL35414DE6F034,TOKOrvYu,TOKOjtqG,2025-05-26 14:35:22,10,400000,161510.58722429103,238489.41277570897,44000.0,444000.0
NTJLDEB0E936785D,TOKOrvYu,TOKOjtqG,2025-05-26 10:56:23,24,960000,387625.4093382985,572374.5906617015,105600.0,1065600.0
NTJL085A75065B86,TOKOrvYu,TOKOjtqG,2025-05-26 18:09:12,6,240000,96906.35233457462,143093.64766542538,26400.0,266400.0
NTJL59DD364E35CF,TOKOu8EU,TOKOk3CZ,2025-05-26 10:37:57,28,1120000,452229.64422801486,667770.3557719851,123200.0,1243200.0
NTJL366D7DA11854,TOKOu8EU,TOKOk3CZ,2025-05-26 12:44:31,22,880000,355323.29189344024,524676.7081065597,96800.0,976800.0
NTJL977AAE7A9359,TOKOu8EU,TOKOk3CZ,2025-05-26 15:10:18,10,400000,161510.58722429103,238489.41277570897,44000.0,444000.0
NTJLE709B92422F0,TOKOu8EU,TOKOk3CZ,2025-05-26 11:32:27,1,40000,16151.058722429103,23848.9412775709,4400.0,44400.0
NTJL1F4A6EACCBF5,TOKOu8EU,TOKOk3CZ,2025-05-26 10:22:36,27,1080000,436078.58550558577,643921.4144944142,118800.0,1198800.0
NTJL7882494F05CA,TOKOeLig,TOKOeLig,2025-05-26 17:50:39,25,825000,749545.9290387061,75454.07096129388,90750.0,915750.0
NTJLA071D1A1B9EB,TOKOeLig,TOKOeLig,2025-05-26 12:22:11,11,363000,329800.2087770307,33199.7912229693,39930.0,402930.0
NTJLF512B54B581D,TOKOeLig,TOKOeLig,2025-05-26 18:08:19,1,33000,29981.837161548243,3018.162838451757,3630.0,36630.0
NTJL6DE91FBF1F8D,TOKOeLig,TOKOeLig,2025-05-26 12:48:12,2,66000,59963.674323096486,6036.325676903514,7260.0,73260.0
NTJL059D66CDBB7A,TOKOeLig,TOKOeLig,2025-05-26 10:39:01,5,165000,149909.18580774122,15090.814192258782,18150.0,183150.0
NTJL6D00390B987A,TOKOrvYu,TOKOjtqG,2025-05-26 16:58:22,25,825000,749545.9290387061,75454.07096129388,90750.0,915750.0
NTJLA6DDB7821CB6,TOKOrvYu,TOKOjtqG,2025-05-26 11:00:01,4,132000,119927.34864619297,12072.651353807028,14520.0,146520.0
NTJL0209ED7DE1A4,TOKOu8EU,TOKOk3CZ,2025-05-26 16:10:44,2,66000,59963.674323096486,6036.325676903514,7260.0,73260.0
NTJL6D151ECC299E,TOKOu8EU,TOKOk3CZ,2025-05-26 14:41:46,13,429000,389763.88310012716,39236.11689987284,47190.0,476190.0
NTJLCDC07B7A4C90,TOKOu8EU,TOKOk3CZ,2025-05-26 19:53:34,15,495000,449727.5574232236,45272.442576776375,54450.0,549450.0
NTJLAD9DFC159C59,TOKOu8EU,TOKOk3CZ,2025-05-26 13:36:09,19,627000,569654.9060694167,57345.09393058333,68970.0,695970.0
NTJL66599A3A12EB,TOKOeLig,TOKOeLig,2025-05-27 14:26:35,12,480000,193812.70466914924,286187.29533085076,52800.0,532800.0
NTJL1D8B38B72DCB,TOKOeLig,TOKOeLig,2025-05-27 16:24:00,14,560000,226114.82211400743,333885.17788599257,61600.0,621600.0
NTJL85219D7A9F54,TOKOrvYu,TOKOjtqG,2025-05-27 11:47:24,28,1120000,452229.64422801486,667770.3557719851,123200.0,1243200.0
NTJL84295517FF77,TOKOrvYu,TOKOjtqG,2025-05-27 17:11:01,28,1120000,452229.64422801486,667770.3557719851,123200.0,1243200.0
NTJL8B525EA36693,TOKOrvYu,TOKOjtqG,2025-05-27 13:35:23,29,1160000,468380.702950444,691619.2970495559,127600.0,1287600.0
NTJL2A3FD7F94682,TOKOrvYu,TOKOjtqG,2025-05-27 10:09:43,12,480000,193812.70466914924,286187.29533085076,52800.0,532800.0
NTJL4D4289F206F4,TOKOrvYu,TOKOjtqG,2025-05-27 15:04:31,1,40000,16151.058722429103,23848.9412775709,4400.0,44400.0
NTJLCEB33EB6F217,TOKOu8EU,TOKOk3CZ,2025-05-27 08:16:28,28,1120000,452229.64422801486,667770.3557719851,123200.0,1243200.0
NTJLD35A6C8B7DA6,TOKOu8EU,TOKOk3CZ,2025-05-27 19:18:31,19,760000,306870.11572615296,453129.88427384704,83600.0,843600.0
NTJLCD4B6C76AAD6,TOKOeLig,TOKOeLig,2025-05-27 12:30:52,9,297000,269851.645576262,27148.354423738027,32670.0,329670.0
NTJL24F3ABC3A1E5,TOKOeLig,TOKOeLig,2025-05-27 13:30:18,10,330000,299835.1617514022,30164.838248597807,36300.0,366300.0
NTJL210C377644AE,TOKOeLig,TOKOeLig,2025-05-27 20:42:59,21,693000,629653.8396779445,63346.16032205545,76230.0,769230.0
NTJL0C94A932A6A9,TOKOeLig,TOKOeLig,2025-05-27 08:44:22,13,429000,389785.71027682285,39214.28972317715,47190.0,476190.0
NTJL9860437A5679,TOKOeLig,TOKOeLig,2025-05-27 17:06:37,2,66000,59967.03235028044,6032.967649719561,7260.0,73260.0
NTJL22F1E57C1FB0,TOKOrvYu,TOKOjtqG,2025-05-27 11:28:41,8,264000,239868.12940112175,24131.870598878246,29040.0,293040.0
NTJL84BE0B959510,TOKOrvYu,TOKOjtqG,2025-05-27 10:04:05,5,165000,149917.5808757011,15082.419124298904,18150.0,183150.0
NTJL93D6ED1675A1,TOKOu8EU,TOKOk3CZ,2025-05-27 15:14:31,24,792000,719604.3882033653,72395.61179663474,87120.0,879120.0
NTJL21914A83C7E2,TOKOu8EU,TOKOk3CZ,2025-05-27 09:08:34,16,528000,479736.2588022435,48263.74119775649,58080.0,586080.0
NTJLC20C0F652657,TOKOu8EU,TOKOk3CZ,2025-05-27 10:02:06,9,297000,269851.645576262,27148.354423738027,32670.0,329670.0
NTJL8ED6D62AF019,TOKOu8EU,TOKOk3CZ,2025-05-27 17:42:58,2,66000,59967.03235028044,6032.967649719561,7260.0,73260.0
NTJLF58F1EE97CC1,TOKOeLig,TOKOeLig,2025-05-28 17:08:17,11,440000,177661.64594672012,262338.35405327985,48400.0,488400.0
NTJL3894F118BB85,TOKOeLig,TOKOeLig,2025-05-28 08:44:09,1,40000,16151.058722429103,23848.9412775709,4400.0,44400.0
NTJL36B187E6DA5E,TOKOrvYu,TOKOjtqG,2025-05-28 14:13:30,11,440000,177661.64594672012,262338.35405327985,48400.0,488400.0
NTJL03315B4D238C,TOKOrvYu,TOKOjtqG,2025-05-28 18:57:22,23,920000,371474.3506158694,548525.6493841306,101200.0,1021200.0
NTJLB230F68BE36E,TOKOrvYu,TOKOjtqG,2025-05-28 20:58:21,14,560000,226114.82211400743,333885.17788599257,61600.0,621600.0
NTJL6004037A98A7,TOKOrvYu,TOKOjtqG,2025-05-28 09:58:29,13,520000,209963.76339157834,310036.23660842166,57200.0,577200.0
NTJL0E450FF859D1,TOKOrvYu,TOKOjtqG,2025-05-28 16:58:40,3,120000,48453.17616728731,71546.82383271269,13200.0,133200.0
NTJL0412D17A78CE,TOKOu8EU,TOKOk3CZ,2025-05-28 11:50:08,29,1160000,468380.702950444,691619.2970495559,127600.0,1287600.0
NTJL22A014929DE7,TOKOu8EU,TOKOk3CZ,2025-05-28 09:28:30,6,240000,96906.35233457462,143093.64766542538,26400.0,266400.0
NTJL867048D58EAB,TOKOu8EU,TOKOk3CZ,2025-05-28 14:33:36,16,640000,258416.93955886565,381583.0604411344,70400.0,710400.0
NTJL28B89D19ECE6,TOKOu8EU,TOKOk3CZ,2025-05-28 19:58:53,15,600000,242265.88083643655,357734.1191635635,66000.0,666000.0
NTJL463154FAD705,TOKOeLig,TOKOeLig,2025-05-28 12:40:16,16,528000,479736.2588022435,48263.74119775649,58080.0,586080.0
NTJL7FEAD0259003,TOKOeLig,TOKOeLig,2025-05-28 12:30:57,19,627000,569686.8073276642,57313.192672335776,68970.0,695970.0
NTJL3DFCA1D007D2,TOKOrvYu,TOKOjtqG,2025-05-28 09:59:39,6,198000,179901.09705084132,18098.902949158684,21780.0,219780.0
NTJLAE96787D2DC6,TOKOrvYu,TOKOjtqG,2025-05-28 08:57:04,27,891000,809554.936728786,81445.06327121402,98010.0,989010.0
NTJLBD81D24C79C4,TOKOrvYu,TOKOjtqG,2025-05-28 20:25:49,2,66000,59967.03235028044,6032.967649719561,7260.0,73260.0
