ID_TRANSFER_BARANG,ID_USERS_PENGIRIM,ID_USERS_PENERIMA,KD_LOKASI_ASAL,KD_LOKASI_TUJUAN,WAKTU_PESAN_TRANSFER,WAKTU_KIRIM_TRANSFER,WAKTU_SELESAI_TRANSFER,STATUS
TRFR0EB4971CBC8B,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-16 06:00:00,2024-08-16 07:00:00,2024-08-16 08:00:00,SELESAI
TRFR5B16F69A9F70,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-16 08:11:00,2024-08-16 09:11:00,2024-08-16 10:11:00,SELESAI
TRFR2E2F2EC16FCB,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-18 07:10:00,2024-08-18 08:10:00,2024-08-18 09:10:00,SELESAI
TRFR93DB3D3482C9,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-18 08:18:00,2024-08-18 09:18:00,2024-08-18 10:18:00,SELESAI
TRFRBE6AF854A4E0,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-18 07:26:00,2024-08-18 08:26:00,2024-08-18 09:26:00,SELESAI
TRFR66F1A112C2DD,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-19 07:11:00,2024-08-19 08:11:00,2024-08-19 09:11:00,SELESAI
TRFRB67C3B07476B,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-20 07:32:00,2024-08-20 08:32:00,2024-08-20 09:32:00,SELESAI
TRFR45E7012D3E1C,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-21 06:24:00,2024-08-21 07:24:00,2024-08-21 08:24:00,SELESAI
TRFR13A3663026B0,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-22 07:12:00,2024-08-22 08:12:00,2024-08-22 09:12:00,SELESAI
TRFR1E1E359E7E38,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-24 08:02:00,2024-08-24 09:02:00,2024-08-24 10:02:00,SELESAI
TRFRE40C0D017199,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-24 08:09:00,2024-08-24 09:09:00,2024-08-24 10:09:00,SELESAI
TRFRE2671BF40619,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-25 06:09:00,2024-08-25 07:09:00,2024-08-25 08:09:00,SELESAI
TRFR310C4109674E,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-25 08:45:00,2024-08-25 09:45:00,2024-08-25 10:45:00,SELESAI
TRFRF13FA14E257C,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-27 07:54:00,2024-08-27 08:54:00,2024-08-27 09:54:00,SELESAI
TRFRC4167904AF31,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-29 06:22:00,2024-08-29 07:22:00,2024-08-29 08:22:00,SELESAI
TRFR1E00F51B3EF2,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-30 06:01:00,2024-08-30 07:01:00,2024-08-30 08:01:00,SELESAI
TRFRCEE0B45A48F8,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-31 06:20:00,2024-08-31 07:20:00,2024-08-31 08:20:00,SELESAI
TRFRDB7F5C2DF204,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-09-01 08:52:00,2024-09-01 09:52:00,2024-09-01 10:52:00,SELESAI
TRFR4B3AA033A35D,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-09-04 08:38:00,2024-09-04 09:38:00,2024-09-04 10:38:00,SELESAI
TRFR2F6B08D96E41,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-09-05 07:39:00,2024-09-05 08:39:00,2024-09-05 09:39:00,SELESAI
TRFR02D16D745A3F,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-09-06 07:39:00,2024-09-06 08:39:00,2024-09-06 09:39:00,SELESAI
TRFR2AB71A2B2FB0,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-09-06 07:17:00,2024-09-06 08:17:00,2024-09-06 09:17:00,SELESAI
TRFR986203461E75,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-09-08 06:21:00,2024-09-08 07:21:00,2024-09-08 08:21:00,SELESAI
TRFRD6CD8A9868F4,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-09-09 07:55:00,2024-09-09 08:55:00,2024-09-09 09:55:00,SELESAI
TRFR683C0C991AF8,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-09-09 07:37:00,2024-09-09 08:37:00,2024-09-09 09:37:00,SELESAI
TRFR03633303D811,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-09-09 06:56:00,2024-09-09 07:56:00,2024-09-09 08:56:00,SELESAI
TRFRF2A7B66D2B84,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-09-09 08:06:00,2024-09-09 09:06:00,2024-09-09 10:06:00,SELESAI
TRFR1AF216823370,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-09-10 08:38:00,2024-09-10 09:38:00,2024-09-10 10:38:00,SELESAI
TRFRAAF4D8BE4B4F,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-09-10 07:31:00,2024-09-10 08:31:00,2024-09-10 09:31:00,SELESAI
TRFRBFD179318C9E,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-09-11 07:55:00,2024-09-11 08:55:00,2024-09-11 09:55:00,SELESAI
TRFRF9F3F489B24E,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-09-12 08:25:00,2024-09-12 09:25:00,2024-09-12 10:25:00,SELESAI
TRFR2B38141CC02A,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-09-14 06:13:00,2024-09-14 07:13:00,2024-09-14 08:13:00,SELESAI
TRFR315B3679A30B,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-09-14 08:37:00,2024-09-14 09:37:00,2024-09-14 10:37:00,SELESAI
TRFR23B241C40C2F,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-09-14 06:56:00,2024-09-14 07:56:00,2024-09-14 08:56:00,SELESAI
TRFRB4A7427B8624,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-09-14 07:08:00,2024-09-14 08:08:00,2024-09-14 09:08:00,SELESAI
TRFRAC329B4DC867,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-09-14 06:55:00,2024-09-14 07:55:00,2024-09-14 08:55:00,SELESAI
TRFRB34D73636D53,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-09-15 06:48:00,2024-09-15 07:48:00,2024-09-15 08:48:00,SELESAI
TRFRE37BAC3B2094,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-09-15 08:10:00,2024-09-15 09:10:00,2024-09-15 10:10:00,SELESAI
TRFR9D15F44B76A0,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-09-16 08:36:00,2024-09-16 09:36:00,2024-09-16 10:36:00,SELESAI
TRFRA3001280A3D6,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-09-16 08:50:00,2024-09-16 09:50:00,2024-09-16 10:50:00,SELESAI
TRFR493787144120,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-09-17 08:27:00,2024-09-17 09:27:00,2024-09-17 10:27:00,SELESAI
TRFR808C88AD8054,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-09-18 07:02:00,2024-09-18 08:02:00,2024-09-18 09:02:00,SELESAI
TRFRFC434747515A,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-09-18 06:19:00,2024-09-18 07:19:00,2024-09-18 08:19:00,SELESAI
TRFRE9854622D7EA,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-09-19 06:06:00,2024-09-19 07:06:00,2024-09-19 08:06:00,SELESAI
TRFRC908B8B3FA7B,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-09-19 07:48:00,2024-09-19 08:48:00,2024-09-19 09:48:00,SELESAI
TRFR25E5D8D04DFE,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-09-20 07:13:00,2024-09-20 08:13:00,2024-09-20 09:13:00,SELESAI
TRFR67FBDD3BE431,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-09-20 08:50:00,2024-09-20 09:50:00,2024-09-20 10:50:00,SELESAI
TRFR372D7A262FE1,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-09-20 07:42:00,2024-09-20 08:42:00,2024-09-20 09:42:00,SELESAI
TRFR4F42203A89A3,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-09-21 07:48:00,2024-09-21 08:48:00,2024-09-21 09:48:00,SELESAI
TRFR932804F2DD1E,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-09-23 08:50:00,2024-09-23 09:50:00,2024-09-23 10:50:00,SELESAI
TRFR3E0D5913D511,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-09-25 07:11:00,2024-09-25 08:11:00,2024-09-25 09:11:00,SELESAI
TRFR1970F1B3C124,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-09-25 07:05:00,2024-09-25 08:05:00,2024-09-25 09:05:00,SELESAI
TRFR43C2D22F333F,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-09-26 06:40:00,2024-09-26 07:40:00,2024-09-26 08:40:00,SELESAI
TRFRAD1FB215E178,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-09-26 07:25:00,2024-09-26 08:25:00,2024-09-26 09:25:00,SELESAI
TRFR92D2C3AC271C,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-09-26 06:06:00,2024-09-26 07:06:00,2024-09-26 08:06:00,SELESAI
TRFRF43F5C8DB128,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-09-27 07:12:00,2024-09-27 08:12:00,2024-09-27 09:12:00,SELESAI
TRFRA26314DFDC71,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-09-27 06:26:00,2024-09-27 07:26:00,2024-09-27 08:26:00,SELESAI
TRFR8D2827ED9707,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-09-27 06:35:00,2024-09-27 07:35:00,2024-09-27 08:35:00,SELESAI
TRFR18B71F3B5858,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-09-27 07:36:00,2024-09-27 08:36:00,2024-09-27 09:36:00,SELESAI
TRFREA010E46686E,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-09-28 07:14:00,2024-09-28 08:14:00,2024-09-28 09:14:00,SELESAI
TRFRAAED61C3B6FD,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-09-28 08:17:00,2024-09-28 09:17:00,2024-09-28 10:17:00,SELESAI
TRFRE30B971EC72F,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-09-28 08:03:00,2024-09-28 09:03:00,2024-09-28 10:03:00,SELESAI
TRFR915A113C2CB7,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-09-29 08:12:00,2024-09-29 09:12:00,2024-09-29 10:12:00,SELESAI
TRFR065395718474,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-09-30 07:31:00,2024-09-30 08:31:00,2024-09-30 09:31:00,SELESAI
TRFRBE8741E17935,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-09-30 07:06:00,2024-09-30 08:06:00,2024-09-30 09:06:00,SELESAI
TRFR4D929BA3FDF0,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-10-01 07:15:00,2024-10-01 08:15:00,2024-10-01 09:15:00,SELESAI
TRFR02CC876A5182,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-10-01 08:03:00,2024-10-01 09:03:00,2024-10-01 10:03:00,SELESAI
TRFR5FD210A5C775,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-10-02 08:42:00,2024-10-02 09:42:00,2024-10-02 10:42:00,SELESAI
TRFR424D147EE569,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-10-02 06:01:00,2024-10-02 07:01:00,2024-10-02 08:01:00,SELESAI
TRFRBDDB58BBC355,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-10-02 06:27:00,2024-10-02 07:27:00,2024-10-02 08:27:00,SELESAI
TRFR71D736C2B3A7,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-10-02 08:28:00,2024-10-02 09:28:00,2024-10-02 10:28:00,SELESAI
TRFR0248D0636008,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-10-04 08:26:00,2024-10-04 09:26:00,2024-10-04 10:26:00,SELESAI
TRFR544A13E5542B,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-10-06 08:11:00,2024-10-06 09:11:00,2024-10-06 10:11:00,SELESAI
TRFRFF0EA938FAC1,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-10-06 07:58:00,2024-10-06 08:58:00,2024-10-06 09:58:00,SELESAI
TRFRB47C1845145B,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-10-06 07:04:00,2024-10-06 08:04:00,2024-10-06 09:04:00,SELESAI
TRFR42EAF5C0A300,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-10-06 08:32:00,2024-10-06 09:32:00,2024-10-06 10:32:00,SELESAI
TRFRFBBF09F113CB,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-10-07 07:59:00,2024-10-07 08:59:00,2024-10-07 09:59:00,SELESAI
TRFR3841210143E6,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-10-07 08:18:00,2024-10-07 09:18:00,2024-10-07 10:18:00,SELESAI
TRFR483EDDA3C10A,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-10-08 07:49:00,2024-10-08 08:49:00,2024-10-08 09:49:00,SELESAI
TRFR846FC8A0277E,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-10-08 06:34:00,2024-10-08 07:34:00,2024-10-08 08:34:00,SELESAI
TRFR4629F0FF23EA,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-10-09 06:46:00,2024-10-09 07:46:00,2024-10-09 08:46:00,SELESAI
TRFRD62955410DEB,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-10-09 07:05:00,2024-10-09 08:05:00,2024-10-09 09:05:00,SELESAI
TRFRFDCC1D495F60,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-10-10 07:14:00,2024-10-10 08:14:00,2024-10-10 09:14:00,SELESAI
TRFR519AAB7C5676,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-10-10 06:20:00,2024-10-10 07:20:00,2024-10-10 08:20:00,SELESAI
TRFR77B7CEFDE271,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-10-12 08:04:00,2024-10-12 09:04:00,2024-10-12 10:04:00,SELESAI
TRFRF3283DD32477,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-10-12 08:28:00,2024-10-12 09:28:00,2024-10-12 10:28:00,SELESAI
TRFR33DC73F03CE6,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-10-12 06:03:00,2024-10-12 07:03:00,2024-10-12 08:03:00,SELESAI
TRFRAAB48D865C91,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-10-13 08:39:00,2024-10-13 09:39:00,2024-10-13 10:39:00,SELESAI
TRFRF8708D7F3403,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-10-13 06:31:00,2024-10-13 07:31:00,2024-10-13 08:31:00,SELESAI
TRFR7EEA764FE066,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-10-13 08:39:00,2024-10-13 09:39:00,2024-10-13 10:39:00,SELESAI
TRFR461DEAA02BC8,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-10-14 07:27:00,2024-10-14 08:27:00,2024-10-14 09:27:00,SELESAI
TRFR44114DC19BAA,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-10-14 07:54:00,2024-10-14 08:54:00,2024-10-14 09:54:00,SELESAI
TRFRBAE62E7CB4E0,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-10-14 08:37:00,2024-10-14 09:37:00,2024-10-14 10:37:00,SELESAI
TRFRAE39D1B8299F,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-10-15 07:24:00,2024-10-15 08:24:00,2024-10-15 09:24:00,SELESAI
TRFR9B8F03A6811D,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-10-15 07:38:00,2024-10-15 08:38:00,2024-10-15 09:38:00,SELESAI
TRFR4958F67F2393,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-10-17 06:07:00,2024-10-17 07:07:00,2024-10-17 08:07:00,SELESAI
TRFRC05252F17297,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-10-17 06:06:00,2024-10-17 07:06:00,2024-10-17 08:06:00,SELESAI
TRFR02DA9E00E50B,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-10-19 08:29:00,2024-10-19 09:29:00,2024-10-19 10:29:00,SELESAI
TRFRC79BB5942B28,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-10-20 07:25:00,2024-10-20 08:25:00,2024-10-20 09:25:00,SELESAI
TRFR0A538FEC9EB8,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-10-20 06:12:00,2024-10-20 07:12:00,2024-10-20 08:12:00,SELESAI
TRFRE943838211AD,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-10-21 07:44:00,2024-10-21 08:44:00,2024-10-21 09:44:00,SELESAI
TRFRC3D02AF4BF48,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-10-21 07:09:00,2024-10-21 08:09:00,2024-10-21 09:09:00,SELESAI
TRFRA6F9B8B25FF7,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-10-21 08:44:00,2024-10-21 09:44:00,2024-10-21 10:44:00,SELESAI
TRFR1EFC3087EC04,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-10-21 07:42:00,2024-10-21 08:42:00,2024-10-21 09:42:00,SELESAI
TRFRDC3ED5FEC598,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-10-21 07:42:00,2024-10-21 08:42:00,2024-10-21 09:42:00,SELESAI
TRFREA05B4AE91B1,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-10-21 06:41:00,2024-10-21 07:41:00,2024-10-21 08:41:00,SELESAI
TRFR7123C4CE350D,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-10-21 08:47:00,2024-10-21 09:47:00,2024-10-21 10:47:00,SELESAI
TRFR838B8130A515,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-10-22 08:54:00,2024-10-22 09:54:00,2024-10-22 10:54:00,SELESAI
TRFR4A96F1E17D3D,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-10-22 08:25:00,2024-10-22 09:25:00,2024-10-22 10:25:00,SELESAI
TRFR06075775A546,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-10-23 07:15:00,2024-10-23 08:15:00,2024-10-23 09:15:00,SELESAI
TRFRC2DB3FD173C2,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-10-25 08:56:00,2024-10-25 09:56:00,2024-10-25 10:56:00,SELESAI
TRFR5B7991771232,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-10-25 06:27:00,2024-10-25 07:27:00,2024-10-25 08:27:00,SELESAI
TRFR97A294C27151,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-10-25 07:18:00,2024-10-25 08:18:00,2024-10-25 09:18:00,SELESAI
TRFRE90CABE215DF,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-10-26 07:49:00,2024-10-26 08:49:00,2024-10-26 09:49:00,SELESAI
TRFR37D2C6E31E77,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-10-26 06:35:00,2024-10-26 07:35:00,2024-10-26 08:35:00,SELESAI
TRFRC2CE3D6C6D38,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-10-26 06:47:00,2024-10-26 07:47:00,2024-10-26 08:47:00,SELESAI
TRFR636B977E274E,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-10-27 06:45:00,2024-10-27 07:45:00,2024-10-27 08:45:00,SELESAI
TRFR57D78ED7D959,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-10-27 08:46:00,2024-10-27 09:46:00,2024-10-27 10:46:00,SELESAI
TRFR9AA8FBF9BFC8,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-10-27 06:49:00,2024-10-27 07:49:00,2024-10-27 08:49:00,SELESAI
TRFR7DAE8E957625,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-10-27 06:55:00,2024-10-27 07:55:00,2024-10-27 08:55:00,SELESAI
TRFR8E4E37404363,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-10-28 08:05:00,2024-10-28 09:05:00,2024-10-28 10:05:00,SELESAI
TRFR67BCA7EF5678,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-10-28 06:14:00,2024-10-28 07:14:00,2024-10-28 08:14:00,SELESAI
TRFR92C6682D6AB2,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-10-28 08:47:00,2024-10-28 09:47:00,2024-10-28 10:47:00,SELESAI
TRFRDCFC550D6F2E,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-10-28 07:02:00,2024-10-28 08:02:00,2024-10-28 09:02:00,SELESAI
TRFRD7D40F80FDED,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-10-29 08:12:00,2024-10-29 09:12:00,2024-10-29 10:12:00,SELESAI
TRFRBF19670BB0C0,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-10-30 08:03:00,2024-10-30 09:03:00,2024-10-30 10:03:00,SELESAI
TRFR58F7B1E27010,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-11-02 07:13:00,2024-11-02 08:13:00,2024-11-02 09:13:00,SELESAI
TRFR458AB4248828,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-11-03 06:09:00,2024-11-03 07:09:00,2024-11-03 08:09:00,SELESAI
TRFR2EADB01D0FEA,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-11-03 07:13:00,2024-11-03 08:13:00,2024-11-03 09:13:00,SELESAI
TRFR713EBE4EF597,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-11-04 07:34:00,2024-11-04 08:34:00,2024-11-04 09:34:00,SELESAI
TRFR90ABF0B98CD1,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-11-04 08:49:00,2024-11-04 09:49:00,2024-11-04 10:49:00,SELESAI
TRFR4B348DF1E8C0,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-11-04 08:56:00,2024-11-04 09:56:00,2024-11-04 10:56:00,SELESAI
TRFRA3867F6ACD59,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-11-04 06:30:00,2024-11-04 07:30:00,2024-11-04 08:30:00,SELESAI
TRFR57CEBABF475F,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-11-04 06:44:00,2024-11-04 07:44:00,2024-11-04 08:44:00,SELESAI
TRFRFCD19233A5E2,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-11-05 07:52:00,2024-11-05 08:52:00,2024-11-05 09:52:00,SELESAI
TRFR72E4E2860352,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-11-06 06:52:00,2024-11-06 07:52:00,2024-11-06 08:52:00,SELESAI
TRFRDA4CDFD1E4E7,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-11-07 08:42:00,2024-11-07 09:42:00,2024-11-07 10:42:00,SELESAI
TRFR8AD3E296BA9C,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-11-07 07:58:00,2024-11-07 08:58:00,2024-11-07 09:58:00,SELESAI
TRFR17E8A63CF4BC,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-11-08 07:24:00,2024-11-08 08:24:00,2024-11-08 09:24:00,SELESAI
TRFR0BD02BD89457,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-11-10 07:56:00,2024-11-10 08:56:00,2024-11-10 09:56:00,SELESAI
TRFR27368BB16FB0,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-11-11 07:19:00,2024-11-11 08:19:00,2024-11-11 09:19:00,SELESAI
TRFRD8DB60375DF4,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-11-11 08:26:00,2024-11-11 09:26:00,2024-11-11 10:26:00,SELESAI
TRFRF0B06EA8F955,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-11-12 08:27:00,2024-11-12 09:27:00,2024-11-12 10:27:00,SELESAI
TRFR89D4BA6FB00D,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-11-13 06:38:00,2024-11-13 07:38:00,2024-11-13 08:38:00,SELESAI
TRFR4F3BD51E792F,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-11-13 07:38:00,2024-11-13 08:38:00,2024-11-13 09:38:00,SELESAI
TRFR1B47C9C6E11A,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-11-14 08:13:00,2024-11-14 09:13:00,2024-11-14 10:13:00,SELESAI
TRFRDD35FCEAFE79,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-11-14 07:24:00,2024-11-14 08:24:00,2024-11-14 09:24:00,SELESAI
TRFRB8E5BC257166,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-11-14 07:06:00,2024-11-14 08:06:00,2024-11-14 09:06:00,SELESAI
TRFR9D74CCF735FE,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-11-15 07:20:00,2024-11-15 08:20:00,2024-11-15 09:20:00,SELESAI
TRFR7AE0AD19E3FF,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-11-15 06:40:00,2024-11-15 07:40:00,2024-11-15 08:40:00,SELESAI
TRFR329B98398037,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-11-17 08:38:00,2024-11-17 09:38:00,2024-11-17 10:38:00,SELESAI
TRFR93F5C4CF3CA7,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-11-17 08:04:00,2024-11-17 09:04:00,2024-11-17 10:04:00,SELESAI
TRFRC5EC6EF02A31,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-11-18 07:39:00,2024-11-18 08:39:00,2024-11-18 09:39:00,SELESAI
