ID_DETAIL_TRANSFER_BARANG_BATCH,ID_DETAIL_TRANSFER_BARANG,ID_PESAN_BARANG,JUMLAH_PESAN_TRANSFER_BATCH_DUS,JUMLAH_KIRIM_DUS,JUMLAH_TIBA_DUS,JUMLAH_DITOLAK_DUS,JUMLAH_MASUK_DUS
DTFB528E6A9DA510,DTFRC76F5136897A,PSBGF16562369164,7,7,7,0,7
DTFB65AD97846D62,DTFR48D899628D54,PSBG779C8BD91C0C,7,7,7,0,7
DTFB0AB423B9EA73,DTFR04CB5BDB46D0,PSBG1BB66A657298,14,14,14,0,14
DTFB888520FEB953,DTFR332025DE15DA,PSBGD4FAC106E421,13,13,13,0,13
DTFBF55D494E73D0,DTFR62ADE6A4F030,PSBGF16562369164,7,7,7,0,7
DTFB2CE1DE7431D7,DTFR922E503260AE,PSBGF85AB8564919,16,16,16,0,16
DTFB08D885807856,DTFR23E9A28DE38E,PSBG03485CD1E5D7,9,9,9,0,9
DTFBE555D90DA71D,DTFR23E9A28DE38E,PSBG2565C7A83E93,4,4,4,0,4
DTFB93A0CFDEB2C1,DTFR45D3D78900BF,PSBGD26284040706,13,13,13,0,13
DTFB7CEB69718D92,DTFR90D5544C2F10,PSBGB60A31784477,9,9,9,0,9
DTFB6BC3AB0776FD,DTFR90D5544C2F10,PSBG8595A0F294B0,4,4,4,0,4
DTFB46E5AD51FAA4,DTFREB802DA542CA,PSBG1960BEED61D2,9,9,9,0,9
DTFB53E59BD2783B,DTFREB802DA542CA,PSBG1BBE999E68F0,4,4,4,0,4
DTFB14082093A06C,DTFRB101833143A0,PSBG1BBE999E68F0,13,13,13,0,13
DTFB3AC53DEE00DE,DTFR629D502C68B4,PSBG2565C7A83E93,13,13,13,0,13
DTFB428DD4D73C8F,DTFR978F9EB53EBE,PSBG2C6F4C74C6C5,7,7,7,0,7
DTFBDD8A99973F9E,DTFRC48231AE7AC8,PSBG779C8BD91C0C,7,7,7,0,7
DTFBF57222895E7B,DTFR4AA715F0324F,PSBG164B61F1C225,9,9,9,0,9
DTFBE07F4CBA04BA,DTFR4AA715F0324F,PSBGCDF62BED28DC,4,4,4,0,4
DTFB003CEC95D73A,DTFR1EF9BF6F9C2B,PSBGF793B4AA4D82,13,13,13,0,13
DTFBABB8CB70615C,DTFRC9ACF34CB8B2,PSBGB177CE51C14A,13,13,13,0,13
DTFB28B992E25682,DTFR423384C12CBA,PSBG2B62748D26A1,9,9,9,0,9
DTFBE574B5D58ED3,DTFR423384C12CBA,PSBG7576155C7E70,4,4,4,0,4
DTFBD45D7243AC24,DTFR97961C0D617C,PSBG8F723EE13EBD,13,13,13,0,13
DTFBFE3E76C0319D,DTFR6E78F35B5298,PSBGA197F0645B0E,13,13,13,0,13
DTFB97001C5274FF,DTFR4241538B518B,PSBGC240D63A81ED,7,7,7,0,7
DTFB301D09C0E4DC,DTFR4EF0542E1B03,PSBGC447E9D2418F,7,7,7,0,7
DTFBA8BBB572C545,DTFR59CEBF423B88,PSBG9CB41E9B9A93,5,5,5,0,5
DTFB69A83944D02E,DTFR59CEBF423B88,PSBGCB425DC60BD9,11,11,11,0,11
DTFBC3AE331CC66B,DTFRBBBF2D4D8963,PSBG6362D117BB4B,8,8,8,0,8
DTFBA81BEEF964CB,DTFRBBBF2D4D8963,PSBG0D7FBEF17974,5,5,5,0,5
DTFB3E721D62EA9A,DTFR8E151AB937D0,PSBG0D7FBEF17974,13,13,13,0,13
DTFBF382F140E2F5,DTFRA60C83CF990E,PSBG6B5D49CC70AB,7,7,7,0,7
DTFBC81BD3102A9F,DTFRF465ADAF1922,PSBGCDF62BED28DC,13,13,13,0,13
DTFB30F83EB7F18A,DTFRE4C01EEF76CD,PSBGA9098828E5A4,16,16,16,0,16
DTFB6C175F375E78,DTFR68272EE7F558,PSBG22DC268821A4,9,9,9,0,9
DTFB0D2633181B63,DTFR68272EE7F558,PSBG2247EAA0B528,4,4,4,0,4
DTFBFCC3872428D8,DTFR0199427FA70F,PSBG0115C428EA25,9,9,9,0,9
DTFBAFF5E8C756D9,DTFR0199427FA70F,PSBGE603879B463D,4,4,4,0,4
DTFBA00B7B8B0968,DTFRE08D307C5365,PSBG7546CB6B84FC,7,7,7,0,7
DTFBBFAB5407E985,DTFRC97411CDB261,PSBG1E0BBD32E221,13,13,13,0,13
DTFBCCD9EB85A312,DTFR52BAA8CD1084,PSBG7576155C7E70,13,13,13,0,13
DTFB473F566FBF37,DTFR5A82912C6464,PSBG54F3BA8B52FC,13,13,13,0,13
DTFBD8786435E740,DTFR9DE738BE17D1,PSBGCB425DC60BD9,15,15,15,0,15
DTFB3E47F741F904,DTFR3BFC8A80FC09,PSBG1E0BBD32E221,13,13,13,0,13
DTFB1240C9AE4D4F,DTFRA2B234F4E770,PSBG3C9E1E679875,9,9,9,0,9
DTFB281CD7D2B3E6,DTFRA2B234F4E770,PSBG6622E216EC0B,4,4,4,0,4
DTFB74F25E10721D,DTFR7395A687BB4E,PSBG32CB750EB2C3,9,9,9,0,9
DTFBBB9A9D69236D,DTFR7395A687BB4E,PSBGF1D83462D64A,4,4,4,0,4
DTFBA044DC47CA25,DTFRC3B52764C145,PSBGD38EFC669B24,8,8,8,0,8
DTFB5518AB4689DE,DTFRC3B52764C145,PSBG85609D724791,5,5,5,0,5
DTFBE5FA5FE1254C,DTFRDD1A35F01A5C,PSBGF5EB0AFB1C46,9,9,9,0,9
DTFB9A327A4FD595,DTFRDD1A35F01A5C,PSBGF6F8B0750F39,4,4,4,0,4
DTFB0AFE3160D5C5,DTFR1B6A3603EF98,PSBGA9098828E5A4,5,5,5,0,5
DTFBB39B3FD66F21,DTFR1B6A3603EF98,PSBGD16F7799186E,10,10,10,0,10
DTFB19FEFC824594,DTFR8F4FD9CDA95A,PSBG6CD6FB3E88AC,7,7,7,0,7
DTFBA929B1ACF2D2,DTFRFD914884AC6A,PSBGF85AB8564919,16,16,16,0,16
DTFBA6EFBD6095E9,DTFR5F7D070E8B10,PSBG1BBE999E68F0,13,13,13,0,13
DTFB0F3D09BA977D,DTFR8F319D74B5F2,PSBG6CD6FB3E88AC,7,7,7,0,7
DTFB1879D9660143,DTFR2CFC8A817B9B,PSBGE603879B463D,13,13,13,0,13
DTFB774179658784,DTFRC673CB237DE9,PSBG3DE21523AEB1,13,13,13,0,13
DTFBA532BEA8E67F,DTFRBA4642FFC69E,PSBG0D7FBEF17974,13,13,13,0,13
DTFB3A64E4FD84D5,DTFR87013636AA7E,PSBG8F723EE13EBD,13,13,13,0,13
DTFBAFF3354E73B8,DTFR01125E7D9E0A,PSBG2247EAA0B528,13,13,13,0,13
DTFB145B29D57D18,DTFR06B2952955B3,PSBGF6F8B0750F39,13,13,13,0,13
DTFB723278699F31,DTFR4A1199C06FD6,PSBG0D1C458D1564,13,13,13,0,13
DTFB5BB07ECB9E0B,DTFRFBF98A08D14B,PSBG3DED2757A624,13,13,13,0,13
DTFBB4F4CE8BD97E,DTFRA3B7CFE5FD10,PSBGA7A55C6ED90D,8,8,8,0,8
DTFB721AC28ECA74,DTFRA3B7CFE5FD10,PSBGD778F39A8F02,5,5,5,0,5
DTFB7472A81543D9,DTFRC85D7AB489B3,PSBG0529EF659AB6,13,13,13,0,13
DTFBBE778E4E10EE,DTFRF3AB5692B871,PSBG6B5D49CC70AB,7,7,7,0,7
DTFB329384995E9E,DTFR7A122DB4F86B,PSBG2565C7A83E93,13,13,13,0,13
DTFB5343B7B310EC,DTFRD678AFE4E459,PSBG779C8BD91C0C,7,7,7,0,7
DTFB22C86A570AF6,DTFR742CD94DAB29,PSBGD4FAC106E421,13,13,13,0,13
DTFBCCAC54C2EC34,DTFR7F828D30E708,PSBG3DED2757A624,13,13,13,0,13
DTFBA3F113F1A36F,DTFR5787469DCD7B,PSBG915AD2C16D0B,15,15,15,0,15
DTFB5E2E9DA09958,DTFR327DEBC4DFF1,PSBGF1D83462D64A,13,13,13,0,13
DTFBAAA71FAF53E2,DTFRD30085275FC4,PSBG2C6F4C74C6C5,7,7,7,0,7
DTFBF9F4A4C4872D,DTFRD19E713FB4BF,PSBG85609D724791,13,13,13,0,13
DTFB21917E344375,DTFRE31911D8A1F1,PSBG0F5E60D24CAA,13,13,13,0,13
DTFB2EFDEDA9628C,DTFR238C198EF35B,PSBGD16F7799186E,16,16,16,0,16
DTFB22AC3D714F05,DTFRCD1C8F317C63,PSBG6622E216EC0B,13,13,13,0,13
DTFBD8016B14E315,DTFR459397ADD15C,PSBGA197F0645B0E,13,13,13,0,13
DTFBF33FD719BE0C,DTFR624279CE2C1B,PSBG2247EAA0B528,13,13,13,0,13
DTFB08D4EF6A0C1C,DTFR45BD13E827C3,PSBGE603879B463D,13,13,13,0,13
DTFB2DD78055DD7E,DTFRC995D5EBD597,PSBGF85AB8564919,5,5,5,0,5
DTFB6EA08C691EA9,DTFRC995D5EBD597,PSBGA5CF9C5ABC61,11,11,11,0,11
DTFB6A2BBA65C6CE,DTFRA322E30D614E,PSBG3DE21523AEB1,13,13,13,0,13
DTFB09934166CD12,DTFRB73A7900291C,PSBG3DED2757A624,13,13,13,0,13
DTFB396A79D5ED45,DTFRA29D9BA20841,PSBG915AD2C16D0B,16,16,16,0,16
DTFB30E416FC6B09,DTFR545255059AD7,PSBG2C6F4C74C6C5,7,7,7,0,7
DTFB007501CD5600,DTFR32D08EEB7135,PSBGF793B4AA4D82,13,13,13,0,13
DTFB3B5CF1959E17,DTFR41E46785B8CA,PSBG7576155C7E70,13,13,13,0,13
DTFBEE7D1A8D2B95,DTFRB3D608A3773F,PSBGF1D83462D64A,13,13,13,0,13
DTFB863563EC25BD,DTFRDD874A62ED05,PSBGA197F0645B0E,13,13,13,0,13
DTFB30BABDE2FAFE,DTFR88E2B24FE720,PSBG8595A0F294B0,13,13,13,0,13
DTFB868ECA8847F4,DTFR76F675CB3CC5,PSBGD778F39A8F02,14,14,14,0,14
DTFB8E9B0990F176,DTFR7DDB4084C86F,PSBG1E0BBD32E221,13,13,13,0,13
DTFB782003E1DFAD,DTFRA17FE1F060D0,PSBG0F5E60D24CAA,13,13,13,0,13
DTFB06A298F900AB,DTFRAB36973D5A98,PSBG7546CB6B84FC,7,7,7,0,7
DTFB120CE13DC353,DTFR30D7A489EE51,PSBGD778F39A8F02,13,13,13,0,13
DTFB66554959202A,DTFR754E59BB9C90,PSBGC447E9D2418F,7,7,7,0,7
DTFB9BE9ABD10CE6,DTFR72DF83D41F12,PSBG1BB66A657298,13,13,13,0,13
DTFBD16AA6729AB7,DTFR1D905DECC986,PSBGC240D63A81ED,7,7,7,0,7
DTFBDF77CB541532,DTFRF71FC68EC31E,PSBG3DE21523AEB1,13,13,13,0,13
DTFBC03E031BE293,DTFR57A021E3A573,PSBGC447E9D2418F,7,7,7,0,7
DTFB220A4DD21CBC,DTFR291D25FAEE79,PSBGD4FAC106E421,13,13,13,0,13
DTFB6D21E8C87DD0,DTFR3C56F643BFF1,PSBGD26284040706,13,13,13,0,13
DTFB20F4AFCF938A,DTFRB8965FC59BE0,PSBG54F3BA8B52FC,13,13,13,0,13
DTFB5C62E8C03392,DTFR2E51F6128D0C,PSBG0D1C458D1564,13,13,13,0,13
DTFB03B6F1273D3F,DTFRA5A058618C14,PSBG6622E216EC0B,13,13,13,0,13
DTFB9E3C83FCA834,DTFRFE7E0C9AEC0C,PSBG6CD6FB3E88AC,7,7,7,0,7
DTFB915DA0FD7276,DTFR6B5C2846B9DA,PSBG54F3BA8B52FC,13,13,13,0,13
DTFB8EF8D12027B1,DTFR311767385108,PSBG8595A0F294B0,13,13,13,0,13
DTFBBD5E3387B872,DTFRF284D1F8AFA4,PSBG2565C7A83E93,13,13,13,0,13
DTFB6211B6554068,DTFREDEAAF1254D9,PSBG915AD2C16D0B,5,5,5,0,5
DTFB0F699E674E1E,DTFREDEAAF1254D9,PSBG081E0FB4B99C,10,10,10,0,10
DTFBA4B0EC9C1D02,DTFR82FB0788D7F5,PSBG6B5D49CC70AB,7,7,7,0,7
DTFB71315EA8B02A,DTFR55B9578EF869,PSBGF793B4AA4D82,13,13,13,0,13
DTFBFBA76233CDA2,DTFR3C51977A4A93,PSBGF16562369164,7,7,7,0,7
DTFB832A13ADE21C,DTFREDF1BA9B7213,PSBG8F723EE13EBD,13,13,13,0,13
DTFBF9AD5F7FF237,DTFRD5868DAA68B6,PSBGD7A86AB577E2,13,13,13,0,13
DTFBCBAB95487775,DTFR1241E34CD0A3,PSBG0529EF659AB6,13,13,13,0,13
DTFBB136D6FB1FDB,DTFR444FC6FD60B0,PSBG7546CB6B84FC,7,7,7,0,7
DTFBA4B21B9D7776,DTFR85F82BEA135E,PSBGD26284040706,13,13,13,0,13
DTFBD1FF7C74FAE4,DTFR22BAE1E33D5D,PSBGF6F8B0750F39,13,13,13,0,13
DTFBCC924B716AAD,DTFRECCDD20BCE30,PSBGF16562369164,7,7,7,0,7
DTFB061FB4EDAF7E,DTFRE275CD7338CD,PSBGF16562369164,7,7,7,0,7
DTFB4EE1C52ACF3D,DTFR9350573C970B,PSBGCDF62BED28DC,13,13,13,0,13
DTFB0BBBDA67B650,DTFRE86A6644D8EE,PSBG7576155C7E70,13,13,13,0,13
DTFB484FC7512C17,DTFR1140C9C3A789,PSBGA197F0645B0E,13,13,13,0,13
DTFB70AFDCFFC1A8,DTFRD1DBADA3E092,PSBG0F5E60D24CAA,13,13,13,0,13
DTFB8B446E509113,DTFR6D237141BC49,PSBGB177CE51C14A,13,13,13,0,13
DTFB68A031F68DF9,DTFRD2FDEB6CE33F,PSBGB177CE51C14A,13,13,13,0,13
DTFB63D9C2AC4C0C,DTFRD30D70611E52,PSBG0D1C458D1564,13,13,13,0,13
DTFBCA45C4E537EC,DTFRB3256C8D915B,PSBGCDF62BED28DC,13,13,13,0,13
DTFBA7964A32C56E,DTFR5B936D07BA75,PSBG2247EAA0B528,13,13,13,0,13
DTFB833A0FBA07DE,DTFR354EFACF54F8,PSBG85609D724791,13,13,13,0,13
DTFB8DC09D66BD5D,DTFR7947809A3F31,PSBGCB425DC60BD9,16,16,16,0,16
DTFB18E25CCB10C2,DTFR49433F3DE8B7,PSBGA5CF9C5ABC61,15,15,15,0,15
DTFBA2D1FB7AA465,DTFR2D87CE57754D,PSBG779C8BD91C0C,7,7,7,0,7
DTFBEC602F2210A6,DTFR87ACC6BD0007,PSBG0D7FBEF17974,13,13,13,0,13
DTFB495F12E94C70,DTFR8B6AB44D5502,PSBG1BB66A657298,13,13,13,0,13
DTFBE142CC6806E2,DTFR562D49727DF8,PSBG8F723EE13EBD,13,13,13,0,13
DTFB67513E23212F,DTFRE7A1E9563FB6,PSBG1BBE999E68F0,13,13,13,0,13
DTFB3CC67CD6DD47,DTFRFDCB722249B0,PSBGF793B4AA4D82,13,13,13,0,13
DTFB126C356977CA,DTFR546E74D8AF3F,PSBGD7A86AB577E2,13,13,13,0,13
DTFB405E7891C416,DTFREC235D154CD4,PSBGC240D63A81ED,7,7,7,0,7
DTFBDB59EB513556,DTFRDA8BFF1E04B6,PSBG0529EF659AB6,13,13,13,0,13
DTFB3B14B430A0CD,DTFR44758C012758,PSBG1E0BBD32E221,13,13,13,0,13
DTFBD7CA35EEC885,DTFR7A482951F215,PSBG54F3BA8B52FC,13,13,13,0,13
DTFB6DEDBD869DF7,DTFRD22CE7B84B47,PSBG1BB66A657298,13,13,13,0,13
DTFBA4B9E5B2D378,DTFR36E8A0203D16,PSBGD26284040706,13,13,13,0,13
DTFB935F97FE05DE,DTFRB71F74C84E6C,PSBG1BBE999E68F0,13,13,13,0,13
DTFB714A6A59CC59,DTFRDDCFF30F0572,PSBGCB425DC60BD9,15,15,15,0,15
DTFBEDF2F0C671AD,DTFRD4D74E9B5DE9,PSBGD7A86AB577E2,13,13,13,0,13
DTFBF4B6407CE3C5,DTFR0BD90C4515E9,PSBGD16F7799186E,16,16,16,0,16
DTFB89C865FB1292,DTFR9E13A1996FD3,PSBGB177CE51C14A,13,13,13,0,13
DTFB6B9B454A3DB8,DTFR32E0C8E27787,PSBGF1D83462D64A,13,13,13,0,13
DTFBA91865F95420,DTFRE7A1ADCE11E2,PSBG7546CB6B84FC,7,7,7,0,7
DTFB3B8CB8EEB278,DTFRA0B7487485AF,PSBG2565C7A83E93,13,13,13,0,13
DTFB197F5760E9D2,DTFRA749E81D875C,PSBGD778F39A8F02,13,13,13,0,13
DTFBF2E03783A51D,DTFRC5C8BC91B140,PSBG6B5D49CC70AB,7,7,7,0,7
DTFB7FFB99E534A7,DTFR4C27BEF86C0A,PSBG85609D724791,14,14,14,0,14
DTFBE80C9480C755,DTFR59C1E7C9B2A5,PSBGCDF62BED28DC,13,13,13,0,13
DTFBA22CCF548AF0,DTFR695D9139CA3A,PSBGC447E9D2418F,7,7,7,0,7
DTFB4C25367FA28C,DTFR2869334155DD,PSBGE603879B463D,13,13,13,0,13
DTFB1D8709C2D741,DTFRC4DB01B3390D,PSBG2C6F4C74C6C5,7,7,7,0,7
DTFB829AF1F79365,DTFR58852C3BAB15,PSBG8595A0F294B0,13,13,13,0,13
DTFB37BA118D297E,DTFRE3968340D792,PSBGD4FAC106E421,13,13,13,0,13
DTFB763014E43895,DTFR0DAAAC7BDF55,PSBG7576155C7E70,13,13,13,0,13
DTFB1EAF6F8011D1,DTFRD3AE5E695F88,PSBG2565C7A83E93,13,13,13,0,13
DTFBE6D6D8FDAFE5,DTFRB863D314E94A,PSBG6CD6FB3E88AC,7,7,7,0,7
DTFB61E516177353,DTFRB0A031F96691,PSBGA197F0645B0E,13,13,13,0,13
DTFBF7544F1F5A47,DTFRFA34CDD6A512,PSBG3DE21523AEB1,13,13,13,0,13
DTFB75D17D7EA56F,DTFR11F540BEABC8,PSBG1BBE999E68F0,13,13,13,0,13
DTFBE2671486A215,DTFR7A45E1DA3A79,PSBG779C8BD91C0C,7,7,7,0,7
DTFBE4401310A2C0,DTFR007DBEB85BB7,PSBGCB425DC60BD9,16,16,16,0,16
DTFB15F02C1CFE2D,DTFRB86C121739C1,PSBGE603879B463D,13,13,13,0,13
DTFB9D393A082C80,DTFR2C88CA66D418,PSBGA5CF9C5ABC61,15,15,15,0,15
DTFBB78724100F53,DTFR1A3B1C81C7A4,PSBGF6F8B0750F39,13,13,13,0,13
DTFB11216473D572,DTFR2D3CF2564724,PSBGF6F8B0750F39,13,13,13,0,13
DTFB75F459C43DD9,DTFR8CCEBA332142,PSBG779C8BD91C0C,7,7,7,0,7
DTFB70531CB6D013,DTFRCE61970230EE,PSBG0D1C458D1564,13,13,13,0,13
DTFB2F5D1BC9E1E2,DTFRFD778490C4AE,PSBGD16F7799186E,16,16,16,0,16
DTFB234EF2ABB578,DTFR60344A9CA877,PSBG7576155C7E70,13,13,13,0,13
DTFB2F2684A4FC4B,DTFR5AFEE02CE9BE,PSBGC240D63A81ED,7,7,7,0,7
DTFB21897ED47902,DTFRB3EC0978ED83,PSBG0D7FBEF17974,13,13,13,0,13
DTFB689049B67E83,DTFR3C5D9D3D2F0C,PSBG081E0FB4B99C,16,16,16,0,16
DTFBC022FEA74DE7,DTFR95B0B82159DC,PSBG6622E216EC0B,14,14,14,0,14
DTFBDA7A5308CBD0,DTFR1D6AE6E97BF0,PSBG0D7FBEF17974,13,13,13,0,13
DTFBB259415F3C04,DTFR44E86C775EFF,PSBG85609D724791,13,13,13,0,13
DTFB594956B87B7F,DTFR314CDA0EB754,PSBG0529EF659AB6,13,13,13,0,13
DTFB920537B6B690,DTFRA04108255F3C,PSBG1E0BBD32E221,13,13,13,0,13
DTFBE9A71965CFA5,DTFR6B2540F425E8,PSBG6CD6FB3E88AC,7,7,7,0,7
DTFBD33D7816F3DF,DTFR70FC644EDAC9,PSBG1E0BBD32E221,9,9,9,0,9
DTFB435BE8621FB3,DTFR70FC644EDAC9,PSBG8F05BDB2F978,4,4,4,0,4
DTFB40257CAC193E,DTFR88C1A9D13998,PSBG2247EAA0B528,13,13,13,0,13
DTFBD3BB921EFADD,DTFR6A30063770F4,PSBGE603879B463D,13,13,13,0,13
DTFBE66EAFDA5E89,DTFRFB55C9A5BCB8,PSBGF1D83462D64A,13,13,13,0,13
DTFB7BFCC06181B7,DTFR3A6546F31D1D,PSBG8595A0F294B0,13,13,13,0,13
DTFB9151C5152996,DTFR908FCFFDA627,PSBGA197F0645B0E,9,9,9,0,9
DTFB891F20FFFC6A,DTFR908FCFFDA627,PSBG879835FBAC20,4,4,4,0,4
DTFB0891CAF4CE19,DTFR1B843C5D4640,PSBG6622E216EC0B,13,13,13,0,13
DTFB5475F32D55A6,DTFR0E4DBC0CACFB,PSBG3DED2757A624,13,13,13,0,13
DTFB4F7DE597C106,DTFR25904537CE67,PSBG2C6F4C74C6C5,7,7,7,0,7
DTFB698E654DAD62,DTFR4A2929232E08,PSBGF1D83462D64A,13,13,13,0,13
DTFBBC97827F7384,DTFRFEBB1F8B890B,PSBGD16F7799186E,16,16,16,0,16
DTFBBE63735F5709,DTFR7427082F9D74,PSBG081E0FB4B99C,16,16,16,0,16
DTFB898796E8E409,DTFR3C7C93B62127,PSBGD778F39A8F02,13,13,13,0,13
DTFBCD38AC5F4368,DTFRC483112EF125,PSBG54F3BA8B52FC,13,13,13,0,13
DTFB95C515CC8091,DTFR7538BC7836A0,PSBG0F5E60D24CAA,13,13,13,0,13
DTFB64CA3A12F09B,DTFR539FCE6131E2,PSBGD4FAC106E421,1,1,1,0,1
DTFBE8C4F1BF8AC3,DTFR539FCE6131E2,PSBGAC7F1E9E423D,12,12,12,0,12
DTFB97277071CC38,DTFR8A9742D55B30,PSBG3DE21523AEB1,13,13,13,0,13
DTFB6AF1BE233129,DTFRCECA5BDCDDCE,PSBG3DED2757A624,13,13,13,0,13
DTFBCBF487DBDDAD,DTFRAB31B765A330,PSBG3DED2757A624,9,9,9,0,9
DTFB48F74AE7B733,DTFRAB31B765A330,PSBG2FFD2744B195,4,4,4,0,4
DTFBA576A175E459,DTFR19D4961BD0C0,PSBG0F5E60D24CAA,8,8,8,0,8
DTFB040B6275DA01,DTFR19D4961BD0C0,PSBGEFE1B800DE9A,5,5,5,0,5
DTFB2DC52161AF88,DTFR63B074BFB062,PSBGAC7F1E9E423D,9,9,9,0,9
DTFBEE59FFF2D4F6,DTFR63B074BFB062,PSBG0E0B25C429FE,4,4,4,0,4
DTFB0C16A16A6716,DTFRF0DC5CD43F85,PSBG8595A0F294B0,13,13,13,0,13
DTFBA7D88C591E4C,DTFRF061E55D90E2,PSBG7546CB6B84FC,7,7,7,0,7
DTFBF613126C09E5,DTFRD832927852D7,PSBGF793B4AA4D82,13,13,13,0,13
DTFB5DF586375AC9,DTFR7B871BB8D288,PSBG8F723EE13EBD,13,13,13,0,13
DTFBB1DA3B1007CB,DTFR7CFB0E631875,PSBGC240D63A81ED,7,7,7,0,7
DTFB0CDC2924E2C1,DTFRFB9C92B9C3C4,PSBGA5CF9C5ABC61,15,15,15,0,15
DTFB81DA09924F1A,DTFRF70ADA9D3A9F,PSBG1BB66A657298,13,13,13,0,13
DTFBC209A8BA261E,DTFR18EBA4B4FD1D,PSBG081E0FB4B99C,16,16,16,0,16
DTFBFF98E1E70643,DTFR51CC0AD5C164,PSBG6B5D49CC70AB,7,7,7,0,7
DTFB4ACAA196E042,DTFR65A0CA8C8CF8,PSBG54F3BA8B52FC,9,9,9,0,9
DTFB97227B0702F4,DTFR65A0CA8C8CF8,PSBGF87DD18F0AAB,4,4,4,0,4
DTFB51D949632F4D,DTFR4467682CEBA2,PSBG85609D724791,13,13,13,0,13
DTFB6A9F6C220A8E,DTFR9D9341125668,PSBG0529EF659AB6,9,9,9,0,9
DTFB86E3249C2701,DTFR9D9341125668,PSBG8E7BDEAFDD56,4,4,4,0,4
DTFB2673450FAD36,DTFR51EF1C5E3EE7,PSBGD26284040706,13,13,13,0,13
DTFB5BD181D069A7,DTFR86D5C701460B,PSBG3DE21523AEB1,9,9,9,0,9
DTFB3192989C3E04,DTFR86D5C701460B,PSBG34E3018C6B3E,4,4,4,0,4
DTFB47F549CA0D9A,DTFRE379426F53A2,PSBGF793B4AA4D82,9,9,9,0,9
DTFBDD0B4D5F2B3B,DTFRE379426F53A2,PSBG408FB4AEBA38,4,4,4,0,4
DTFBCB9C4E95D4F3,DTFR8EA258FCC1C5,PSBG2565C7A83E93,9,9,9,0,9
DTFBB49AB4AE3639,DTFR8EA258FCC1C5,PSBG711F1A088F97,4,4,4,0,4
DTFBFB88A1525035,DTFRB7E71A65AAAC,PSBG0D1C458D1564,13,13,13,0,13
DTFB1027BF5F7315,DTFR77E60CD97369,PSBGC447E9D2418F,7,7,7,0,7
DTFB9DC9702FEE98,DTFR3610FA4EC661,PSBG2247EAA0B528,13,13,13,0,13
DTFBED8E4FDE7572,DTFRFC6CA35C3A88,PSBGF6F8B0750F39,13,13,13,0,13
DTFB74A8D814B4FA,DTFR17555892924B,PSBGC447E9D2418F,7,7,7,0,7
DTFB6E0419354212,DTFRFAEC5E6A3C7A,PSBG2C6F4C74C6C5,7,7,7,0,7
DTFBB9291B1131D9,DTFR4A02679506BA,PSBG2247EAA0B528,9,9,9,0,9
DTFB94F78C6CB4E4,DTFR4A02679506BA,PSBG1E5E80C842D0,4,4,4,0,4
DTFBDA07933E05E1,DTFR22551815DE4B,PSBGD26284040706,9,9,9,0,9
DTFB09076E7F6DF2,DTFR22551815DE4B,PSBGC08A662D3DBD,4,4,4,0,4
DTFBBA3726EF380E,DTFRFE19E2C2E019,PSBG0D1C458D1564,9,9,9,0,9
DTFBC7BACF9A5FDD,DTFRFE19E2C2E019,PSBG51A727091D50,4,4,4,0,4
DTFB1A336357FD48,DTFRE14A6F381591,PSBGEFE1B800DE9A,13,13,13,0,13
DTFBEA88373E1F6B,DTFRBCE9160B1922,PSBG7546CB6B84FC,7,7,7,0,7
DTFBF563158E2946,DTFR6B79340341BC,PSBG6622E216EC0B,13,13,13,0,13
DTFBA8F63EDC81F2,DTFR8557A769C00D,PSBGCB425DC60BD9,6,6,6,0,6
DTFBF1670EE941B4,DTFR8557A769C00D,PSBG8DFB131E8D4E,10,10,10,0,10
DTFB5E8F88C73C01,DTFRA0BE5250FAD5,PSBG8F723EE13EBD,9,9,9,0,9
DTFB312B3BB7D593,DTFRA0BE5250FAD5,PSBG5221BA90A876,4,4,4,0,4
DTFBC2A1BC5FD377,DTFRF4A628668B46,PSBGD7A86AB577E2,13,13,13,0,13
DTFB700F7AF40058,DTFR15AE9A84B7F3,PSBG6CD6FB3E88AC,7,7,7,0,7
DTFB04D8255A3BF9,DTFRCA37891565F2,PSBG6B5D49CC70AB,7,7,7,0,7
DTFBF2C7B32917E1,DTFRCE50E25BA913,PSBGF16562369164,7,7,7,0,7
DTFB942168241480,DTFR2AECBE9375FE,PSBGD778F39A8F02,13,13,13,0,13
DTFB100CE3ABFF77,DTFRFFBAD0C8FDEC,PSBGCDF62BED28DC,13,13,13,0,13
DTFB5E4C7735E5B2,DTFRCB8590D2FBD6,PSBG7576155C7E70,9,9,9,0,9
DTFB103F37F89488,DTFRCB8590D2FBD6,PSBG7E3B15AE5860,4,4,4,0,4
DTFBE7314F61E6C3,DTFR7ECDB935CCDF,PSBG0D7FBEF17974,9,9,9,0,9
DTFB1870FC2FD3BF,DTFR7ECDB935CCDF,PSBGE8AEF18B5EC0,4,4,4,0,4
DTFB7BA6EA4B0421,DTFR6EF0F76E3F3C,PSBG8595A0F294B0,9,9,9,0,9
DTFB8D19362C216B,DTFR6EF0F76E3F3C,PSBG108E2A4AC5AF,4,4,4,0,4
DTFBABF5F967A02E,DTFRDC8AB6C9198A,PSBG8E7BDEAFDD56,13,13,13,0,13
DTFBBA4977B72E8F,DTFRD61D02518F0C,PSBG1BBE999E68F0,9,9,9,0,9
